_key,active,age,birth_city,birth_country,birth_date,birth_state,college,competitions,depth_chart_order,depth_chart_position,espn_id,fantasy_data_id,fantasy_positions,first_name,full_name,gsis_id,hashtag,height,high_school,injury_body_part,injury_notes,injury_start_date,injury_status,kalshi_id,last_name,metadata,metadata.channel_id,metadata.genius_id,metadata.injury_override_off_2021_0,metadata.injury_override_off_2025_0,metadata.injury_override_off_2025_1,metadata.injury_override_off_2026_0,metadata.injury_override_off_2026_1,metadata.injury_override_post_2024_3,metadata.injury_override_pre_2025_0,metadata.injury_override_pre_2026_1,metadata.injury_override_pre_2026_2,metadata.injury_override_regular_2020_1,metadata.injury_override_regular_2020_10,metadata.injury_override_regular_2020_5,metadata.injury_override_regular_2020_8,metadata.injury_override_regular_2021_1,metadata.injury_override_regular_2021_3,metadata.injury_override_regular_2021_4,metadata.injury_override_regular_2022_1,metadata.injury_override_regular_2024_10,metadata.injury_override_regular_2024_11,metadata.injury_override_regular_2024_12,metadata.injury_override_regular_2024_13,metadata.injury_override_regular_2024_14,metadata.injury_override_regular_2024_15,metadata.injury_override_regular_2024_3,metadata.injury_override_regular_2024_4,metadata.injury_override_regular_2024_6,metadata.injury_override_regular_2024_7,metadata.injury_override_regular_2024_9,metadata.injury_override_regular_2025_1,metadata.injury_override_regular_2025_10,metadata.injury_override_regular_2025_11,metadata.injury_override_regular_2025_12,metadata.injury_override_regular_2025_15,metadata.injury_override_regular_2025_16,metadata.injury_override_regular_2025_2,metadata.injury_override_regular_2025_3,metadata.injury_override_regular_2025_4,metadata.injury_override_regular_2025_5,metadata.injury_override_regular_2025_6,metadata.injury_override_regular_2025_7,metadata.injury_override_regular_2025_8,metadata.injury_override_regular_2025_9,metadata.name,metadata.override_active,metadata.rookie_year,metadata.source_id,metadata.years_exp_shift,news_updated,number,oddsjam_id,opta_id,pandascore_id,player_id,player_shard,position,practice_description,practice_participation,rotowire_id,rotoworld_id,search_first_name,search_full_name,search_last_name,search_rank,sport,sportradar_id,stats_id,status,swish_id,team,team_abbr,team_changed_at,weight,yahoo_id,years_exp
6910,true,28,,,1997-03-24,,Tennessee,[],,,3915396,21882,"[""DL"",""LB""]",Darrell,Darrell Taylor,,#darrelltaylor-NFL-FA-52,76,Hopewell (VA),,,,,3bffdede-0dfa-465e-bf01-ba8564c45f2d,Taylor,,1113708722330300416,1016292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,1769193622954,52,9E4BC8269FE6,,,6910,3,DE,,,14649,,darrell,darrelltaylor,taylor,9999999,nfl,5670f3dd-822d-4d13-a6c9-f981354441fc,,Active,877241,,,,255,32718,6
6911,true,28,,,1998-04-02,,Texas,[],1,FS,4039059,21927,"[""DB""]",Brandon,Brandon Jones,,#brandonjones-NFL-DEN-22,72,Nacogdoches (TX),,,,,87c3d9d7-f394-4dae-a440-b214ff0bfe81,Jones,,1113708829087920128,1007174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,1785977742445,22,F484E45F5054,,,6911,5,DB,,,14696,,brandon,brandonjones,jones,490,nfl,f0c60c6e-513b-40df-9794-d555ed59202f,,Active,920652,DEN,,,191,32740,6
6912,true,25,,,1998-08-05,,Colorado,[],,,4360645,21987,"[""LB""]",Davion,Davion Taylor,,#daviontaylor-NFL-FA-54,73,South Pike (MS),,,,,,Taylor,,1116853314261090304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,1692314131046,54,9F81E3D1AA04,,,6912,9,LB,,,14751,,davion,daviontaylor,taylor,9999999,nfl,423b3b98-da9a-4786-84c9-0662ec0ce11f,,Active,1107026,,,,230,32773,3
6913,true,25,,,1998-01-04,,Virginia,[],,,4037591,21718,"[""WR""]",Joe,Joe Reed,,#joereed-NFL-FA-80,72,Randolph-Henry (VA),,,,,,Reed,,1116853314458222592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693492822625,80,,,,6913,2,WR,,,14428,,joe,joereed,reed,9999999,nfl,4c449f2b-a566-4c9c-882c-a70991d1aa54,,Active,924222,,,,224,32821,3
6914,false,,,,,,Miami,[],,,,21877,"[""DL""]",Trevon,Trevon Hill,,#trevonhill-NFL-FA,"6'3""",,,,,NA,,Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6914,2,DL,,,,,trevon,trevonhill,hill,9999999,nfl,,,Inactive,,,,,238,,0
6915,true,25,,,1998-06-02,,Syracuse,[],,,4254276,21901,"[""DL""]",Alton,Alton Robinson,,#altonrobinson-NFL-FA-98,75,Judson (TX),,,,,,Robinson,,1116853314651160576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690323616728,98,,,,6915,8,DE,,,14727,,alton,altonrobinson,robinson,9999999,nfl,fc116de9-ceb8-409b-b322-60659c73e943,,Active,1066394,,,,259,32818,3
6916,true,23,,,1999-02-23,,Florida State,[],,,4240024,22069,"[""DB""]",Stanford,Stanford Samuels,,#stanfordsamuels-NFL-FA-49,73,Flanagan (FL),,,,,,Samuels,,1116853314856681472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,6916,1,CB,,,14405,,stanford,stanfordsamuels,samuels,9999999,nfl,c1bbdfa3-5171-4018-a812-1dddacb3b421,,Active,976253,,,,187,33231,2
6917,true,24,,,1997-10-18,,Maryland,[],,,4036213,21924,"[""DB""]",Antoine,Antoine Brooks,,#antoinebrooks-NFL-FA-39,71,Duval (MD),,,,,,Brooks,,1116853315049619456,,,,,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1651692313716,39,,,,6917,9,DB,,,14595,,antoine,antoinebrooks,brooks,9999999,nfl,60871327-0349-4246-8996-4a594addd8cf,,Active,923800,,,,210,32868,2
6918,true,27,,,1998-12-30,,Washington,[],5,RB,4243315,21843,"[""RB""]",Salvon,Salvon Ahmed,,#salvonahmed-NFL-CHI-36,71,Juanita (WA),,,,,bcea8876-5fa5-4a1b-a7e5-c182a2a2bc35,Ahmed,,1113708735169064960,1005727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,1786937119819,36,998715B4D91F,,,6918,3,RB,,,14453,,salvon,salvonahmed,ahmed,640,nfl,0dbbd211-0372-4751-9751-e4df4ab1f8eb,,Active,1049246,CHI,,,196,33265,6
6919,true,24,,,1998-05-14,,LSU,[],,,4036189,21955,"[""TE""]",Thaddeus,Thaddeus Moss,,#thaddeusmoss-NFL-FA-81,75,Lincoln (RI),,,,,,Moss,,1116853315242557440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662395742683,81,,,,6919,8,TE,,,14524,,thaddeus,thaddeusmoss,moss,382,nfl,309b8104-8407-4365-989a-f726251714a7,,Active,920813,,,,240,33208,2
692,false,41,,,1976-05-26,,Michigan,[],,,,12088,"[""K""]",Jay,Jay Feely,,#jayfeely-NFL-FA-4,"5'10""",,,,,,,Feely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,692,6,K,,,,,jay,jayfeely,feely,9999999,nfl,eccdeff9-fbcc-4871-8348-7b72e78d1bda,,Inactive,,,,,208,,13
6920,true,27,,,1998-10-21,,Oregon State,[],9,SWR,4242540,21760,"[""WR""]",Isaiah,Isaiah Hodgins,,#isaiahhodgins-NFL-NYG-89,75,Berean Christian (CA),,,,,11ca9a69-5b84-4bac-b421-3a9949e1a182,Hodgins,,1113708674188079104,1003144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,1781310033629,89,1E11DC698A32,,,6920,4,WR,,,14356,,isaiah,isaiahhodgins,hodgins,9999999,nfl,1d1c217b-6407-40d7-aebb-ba95fa05d127,,Active,975387,NYG,,,200,32877,6
6921,true,27,,,1998-09-18,,Michigan,[],1,RDE,4046528,21889,"[""DL"",""LB""]",Josh,Josh Uche,,#joshuche-NFL-MIA-9,75,Columbus (FL),,,,,6722d32c-eef2-4357-9aa8-6fbbd0ca1346,Uche,,1113708792857522177,1008055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,1773252648873,9,2B7BA2AF041F,,,6921,9,LB,,,14477,,josh,joshuche,uche,9999999,nfl,8738c2cc-4ac6-4288-922d-ce4590d9af42,,Active,946043,MIA,,,252,32730,6
6922,true,28,,,1998-05-08,,Boise State,[],,OL,4048231,21993,"[""OL""]",Ezra,Ezra Cleveland,,#ezracleveland-NFL-JAX-76,78,Bethel (WA),,,,,d6e71f26-0845-476e-9af2-5d1618a117d7,Cleveland,,1113708893160108032,1010626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,1781619622630,76,28A857A5BBB7,,,6922,2,G,,,14518,,ezra,ezracleveland,cleveland,9999999,nfl,c410eacd-2692-41cd-97c4-4d7a0eaf1dd5,,Active,944323,JAX,,,312,32728,6
6923,true,27,,,1999-04-19,,Iowa,[],2,FS,4240575,21931,"[""DB""]",Geno,Geno Stone,,#genostone-NFL-BUF-25,71,New Castle (PA),,,,,8501baf3-7e07-4cad-b179-fff54a63eb89,Stone,,1113708806937800704,1006837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,1773452714136,25,403AA74AF980,,,6923,2,DB,,,14474,,geno,genostone,stone,385,nfl,95f3b8ac-e10f-4f0d-8650-b464b37ded86,,Active,1059222,BUF,,,210,32889,6
6924,true,26,,,1999-03-27,,Fresno State,[],,,4040910,22032,"[""OL""]",Netane,Netane Muti,,#netanemuti-NFL-FA-50,75,Leilehua (HI),,,,,af3205f0-081d-477e-a9a7-115479d472cb,Muti,,1113708812344258560,1020428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,1749252345730,50,42B71F6CED34,,,6924,7,G,,,14624,,netane,netanemuti,muti,9999999,nfl,64321852-52e3-4ac0-9b3e-898f0b1e500c,,Active,919930,,,,325,32851,5
6925,true,27,,,1998-08-12,,Wake Forest,[],,,4037216,22086,"[""DB""]",Essang,Essang Bassey,,#essangbassey-NFL-FA-38,70,Columbus (GA),,,,,e7eec322-ca27-4b9a-a61b-aad50f28aa78,Bassey,,1116853315439689728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,1756197006313,38,C49AC950C262,,,6925,0,CB,,,14738,,essang,essangbassey,bassey,700,nfl,34853ce3-5e1f-4b23-b730-6f51444291ac,,Active,910848,,,,190,32932,5
6926,true,27,,,1997-03-27,,Purdue,[],,,3918003,21678,"[""TE""]",Brycen,Brycen Hopkins,,#brycenhopkins-NFL-FA-88,76,Ensworth (TN),,,,,,Hopkins,,1116853315649404928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,1713753612446,88,A32BC6741F0F,,,6926,6,TE,,,14586,,brycen,brycenhopkins,hopkins,9999999,nfl,39cb1520-dda8-4167-95c4-4947c8383bc4,,Active,880294,,,,245,32806,4
6927,true,28,,,1998-06-09,,Southern Miss,[],6,SWR,4050373,21957,"[""WR""]",Quez,Quez Watkins,,#quezwatkins-NFL-PHI-86,72,Athens (AL),,,,,d262830f-85b1-4c29-8b43-96e268a15bdd,Watkins,,1113708820997107712,1010433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,1769195722976,86,2A0B1EBD1B50,,,6927,2,WR,,,14464,,quez,quezwatkins,watkins,9999999,nfl,ca85137c-205c-458e-8b77-8457849f614c,,Active,949134,PHI,,,193,32870,6
6928,true,28,,,1997-12-11,,Georgia Southern,[],2,RCB,4036651,22079,"[""DB""]",Kindle,Kindle Vildor,,#kindlevildor-NFL-NE-28,71,North Clayton (GA),,,,,d07ebdc5-f594-418b-b489-88af11e7139e,Vildor,,1113708815133470720,1010212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,1773985553319,28,DABB640DB4D8,,,6928,2,DB,,,14706,,kindle,kindlevildor,vildor,9999999,nfl,e1072f9a-86f7-4d01-89a6-33fe0186f232,,Active,925987,NE,,,190,32833,6
6929,true,24,,,1997-04-03,,Mississippi State,[],,,,21917,"[""DB""]",Brian,Brian Cole,,#briancole-NFL-FA-0,74,Heritage (MI),,,,,,Cole,,1116853315842342912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1598493943686,0,,,,6929,6,DB,,,14620,,brian,briancole,cole,1837,nfl,73b6e69a-516b-4b95-9edd-0a8959500956,,Active,865702,,,,210,32919,2
693,false,43,,,1977-03-22,,Colorado State,[],,,,12098,"[""LB""]",Joey,Joey Porter,,#joeyporter-NFL-FA-55,"6'3""",,,,,,,Porter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1759955742288,55,,,,693,9,LB,,,16896,653,joey,joeyporter,porter,9999999,nfl,,,Inactive,,,,,248,,0
6930,true,28,,,1998-03-23,,Missouri,[],,,4035112,22010,"[""OL""]",Trystan,Trystan Colon,,#trystancolon-NFL-FA-69,75,Webb City (MO),Undisclosed,,,NA,9f1ebce7-9541-4a7e-8f1f-fad654cd82ad,Colon,,1113708848310415361,1014495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,1785887109630,69,82D19022C7F0,,,6930,2,C,,,14519,,trystan,trystancolon,colon,9999999,nfl,a3f67680-66f1-4efc-b21b-badd19467cc9,,Active,920069,,,,313,32997,6
6931,true,27,,,1998-09-16,,Miami (FL),[],6,RB,4240631,21804,"[""RB""]",DeeJay,DeeJay Dallas,,#deejaydallas-NFL-JAX-20,70,Glynn Academy (GA),,,,,bc4f0aa8-8a96-456a-b28e-5b9e1d1a331b,Dallas,,1113708845395374080,1016759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,1780024825472,20,51AA5BF3C07D,,,6931,5,RB,,,14410,,deejay,deejaydallas,dallas,677,nfl,48ef5bfa-7b91-4ed1-ad12-e94c0bc101c2,,Active,976309,JAX,,,225,32814,6
6932,true,23,,,1998-03-25,,Portland State,[],,,3910630,21863,"[""TE""]",Charlie,Charlie Taumoepeau,,#charlietaumoepeau-NFL-FA-43,75,Federal Way (WA),,,,,,Taumoepeau,,1116853316035280896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647537605983,43,,,,6932,7,TE,,,14633,,charlie,charlietaumoepeau,taumoepeau,9999999,nfl,f0a9018a-4429-4c02-a4ed-04df77b4a389,,Active,,,,,245,33096,2
6933,true,28,,,1997-02-14,,Michigan State,[],,,3929834,21895,"[""DL""]",Raequan,Raequan Williams,,#raequanwilliams-NFL-FA-76,76,DePaul College Prep (IL),,,,,e46fe604-01d2-4196-b435-b6622b6bb0f1,Williams,,1116853316244996096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,1754182561545,76,A46911F3C65E,,,6933,7,DT,,,14722,,raequan,raequanwilliams,williams,664,nfl,96d75855-2d83-4e13-b395-846d6aaaadec,,Active,884268,,,,312,32973,5
6934,true,28,,,1998-02-20,,Michigan,[],,OL,4046551,21990,"[""OG"",""OL""]",Ben,Ben Bredeson,,#benbredeson-NFL-TB-68,77,Arrowhead (WI),,,,,caf8afcc-b44c-4514-bc43-fc7f59c3145b,Bredeson,,1113708732077862912,1008248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,1784218859118,68,ADF93BAFAC56,,,6934,1,G,,,14470,,ben,benbredeson,bredeson,9999999,nfl,ab3ce81f-6625-45d3-aa6d-79f95ae4f503,,Active,946010,TB,,,315,32813,6
6935,true,25,,,1999-04-05,,Michigan State,[],,,4241977,22057,"[""DB""]",Josiah,Josiah Scott,,#josiahscott-NFL-FA-42,69,Fairfield (OH),,,,,,Scott,,1113708818870595584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,1722387034370,42,125A5B3AC9FE,,,6935,8,CB,,,14413,,josiah,josiahscott,scott,9999999,nfl,72d2a51c-7f02-4db8-8cce-19c45820f170,,Active,977906,,,,185,32807,4
6936,true,26,,,1997-04-07,,South Carolina,[],,,3924357,22093,"[""P""]",Joseph,Joseph Charlton,,#josephcharlton-NFL-FA-16,77,A.C. Flora (SC),,,,,,Charlton,,1116853316458905600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638299444175,16,,,,6936,4,P,,,14652,,joseph,josephcharlton,charlton,9999999,nfl,9a76c690-1946-4860-9564-a0b7b9bbaf0a,,Active,881948,,,,190,33360,3
6937,true,27,,,1997-12-06,,Michigan,[],,,4046525,22017,"[""LB""]",Khaleke,Khaleke Hudson,,#khalekehudson-NFL-FA-47,72,McKeesport (PA),,,,,89b346c0-38f2-45bd-892c-3dc85eb8e66a,Hudson,,1113708683985973249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,1755035447153,47,0156D1BE80C2,,,6937,0,LB,,,14480,,khaleke,khalekehudson,hudson,686,nfl,5c52edd1-7566-483d-9564-03c21438fb29,,Active,946024,,,,220,32832,5
6938,true,26,,,1999-06-22,,Florida State,[],,,4240021,21688,"[""RB""]",Cam,Cam Akers,,#camakers-NFL-FA-30,70,Clinton (MS),,,,,2a708460-7d65-4159-90ae-3b22e689fe3e,Akers,,1114433509126078464,1015147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,1777323918937,30,E5E04DFA02E9,,,6938,0,RB,,,14383,,cam,camakers,akers,999,nfl,74980532-8158-4b56-91db-5053878737b4,,Active,976251,,,,217,32722,6
6939,true,26,,,1997-01-15,,Ohio State,[],,,4040628,21722,"[""WR""]",Binjimen,Binjimen Victor,,#binjimenvictor-NFL-FA-81,76,Coconut Creek (FL),,,,,,Victor,,1116853316660232192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673909714981,81,,,,6939,3,WR,,,14529,,binjimen,binjimenvictor,victor,9999999,nfl,630e6b5d-0486-4bc3-a919-1f02687c1291,,Active,946594,,,,191,33040,3
694,false,35,,,1986-12-15,,Kansas State,[],,,12905,12101,"[""LB""]",Reggie,Reggie Walker,,#reggiewalker-NFL-FA-0,72,Grant Union (CA),,,,,,Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,694,0,LB,,,,,reggie,reggiewalker,walker,9999999,nfl,89be4a71-66f0-4566-8e85-372e8b4e6412,,Inactive,,,,,244,,13
6940,true,26,,,1997-12-15,,Alabama,[],,,,21920,"[""DB""]",Shyheim,Shyheim Carter,,#shyheimcarter-NFL-FA-28,70,Kentwood (LA),,,,,,Carter,,1113708829960335360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,1664919944355,28,04C86D5F5710,,,6940,2,DB,,,14733,,shyheim,shyheimcarter,carter,9999999,nfl,0b0b1995-e095-46f2-b973-4da5143c753f,,Active,932687,,,,194,33331,4
6941,true,29,,,1996-09-18,,Oregon,[],2,RILB,4038946,21994,"[""LB""]",Troy,Troy Dye,,#troydye-NFL-LAC-43,75,Norco (CA),,,,,2035092c-5ebd-4d61-8c29-433c708abbad,Dye,,1113708694647894017,1012499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,1770946816533,43,CE22407AA1B5,,,6941,6,LB,,,14740,,troy,troydye,dye,9999999,nfl,f070d4ef-1904-47f2-87d3-b9e2788789ed,,Active,910460,LAC,,,225,32802,6
6942,true,29,,,1997-04-01,,Auburn,[],,OL,3932668,21981,"[""OL"",""OT""]",Jack,Jack Driscoll,,#jackdriscoll-NFL-PIT-68,77,Daniel Hand (CT),,,,,394d2254-4f20-4ccb-a9fc-0e5c68628e64,Driscoll,,1113708738373513216,1003884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,1761699622493,68,78211664DA89,,,6942,6,T,,,14663,,jack,jackdriscoll,driscoll,9999999,nfl,83657965-d1b5-4317-84bf-f9e471629993,,Active,892630,PIT,,,312,32815,6
6943,true,26,,,1999-04-01,,UCF,[],,,4243537,21735,"[""WR""]",Gabe,Gabe Davis,,#gabedavis-NFL-FA-13,74,Seminole (FL),Knee - ACL,Surgery,,Questionable,32233be8-f346-4fca-802d-5ec71da04f70,Davis,,1113708893692784640,1008870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,1768327817472,13,04CCFD596C0A,,,6943,4,WR,,,14359,,gabe,gabedavis,davis,322,nfl,dc397432-7157-4ce4-976d-b9662cc6f551,,Active,976761,,,,225,32798,6
6944,true,27,,,1998-06-24,,Clemson,[],,,4035478,21983,"[""OL"",""OT""]",Tremayne,Tremayne Anchrum,,#tremayneanchrum-NFL-FA-78,74,McEachern (GA),,,,,f9ee5ae4-34d3-42a5-9fc6-5a98c854b2ce,Anchrum,,1113708720270897152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,1747684542664,78,683DA1B4C629,,,6944,8,OL,,,14606,,tremayne,tremayneanchrum,anchrum,9999999,nfl,14ab97c3-4ace-4bb6-99de-3b22dcf610fe,,Active,913533,,,,314,32920,5
6945,true,27,,,1998-06-23,,Memphis,[],,,4360294,21861,"[""RB""]",Antonio,Antonio Gibson,,#antoniogibson-NFL-FA-4,72,Eagle's Landing Christian (GA),Knee - ACL,Surgery,,Questionable,dbf75c88-c318-4c64-88ba-adca4681597f,Gibson,,1113708794795290624,1085742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,1771883438783,4,6023ABE3EA33,,,6945,7,RB,,,14639,,antonio,antoniogibson,gibson,367,nfl,c0a8a5d0-583f-457a-9d96-70027d3f69e7,,Active,1107826,,,,228,32736,6
6946,true,28,,,1998-01-02,,Washington,[],2,NB,4039010,22047,"[""DB""]",Myles,Myles Bryant,,#mylesbryant-NFL-CLE-27,69,Loyola (CA),,,,,88588f7a-23cb-4410-a579-93d855b26654,Bryant,,1113708785651707904,1005695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,1775510121246,27,CAA28E89AF54,,,6946,3,DB,,,14703,,myles,mylesbryant,bryant,9999999,nfl,7a51270b-cbdf-451e-a9e7-0f0b23435dd0,,Active,924122,CLE,,,192,33319,6
6947,true,29,,,1997-07-25,,Clemson,[],3,SS,4035463,21938,"[""DB""]",K'Von,K'Von Wallace,,#kvonwallace-NFL-BAL-26,71,Highland Springs (VA),,,,,3881a232-cadf-4e38-a718-128a309532d4,Wallace,,1113708722993000448,1006676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,1778538044573,26,C7D7EF7C6F75,,,6947,7,DB,,,14686,,kvon,kvonwallace,wallace,9999999,nfl,789af1aa-253e-4fda-a93b-cef346bd91b3,,Active,913553,BAL,,,205,32797,6
6948,true,27,,,1998-08-23,,Utah,[],2,NT,4035666,22083,"[""DL""]",Leki,Leki Fotu,,#lekifotu-NFL-NYG-98,77,Herriman (UT),,,,,8e559b9b-4132-40c6-ab20-2b1e3c6154c7,Fotu,,1113708742030946304,1017197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,1777563625752,98,AFE07618D9DE,,,6948,8,DT,,,14712,,leki,lekifotu,fotu,9999999,nfl,2040899a-0b04-4de7-900b-f9e6861c6150,,Active,913157,NYG,,,330,32784,6
6949,true,28,,,1997-10-21,,Texas Tech,[],1,MLB,4043130,22005,"[""LB""]",Jordyn,Jordyn Brooks,,#jordynbrooks-NFL-MIA-20,72,Stratford (TX),Undisclosed,,,Questionable,ba4abfb8-3141-49c8-9a8f-25e0b43d0872,Brooks,,1113708740839763969,1014275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,1786761353799,20,EE4182E2390C,,,6949,5,LB,,,14739,,jordyn,jordynbrooks,brooks,151,nfl,ef422c88-b74f-4720-a831-947010c44ebe,,Active,924945,MIA,,,240,32697,6
695,true,36,,,1985-04-12,,Ohio State,[],,,10453,12109,"[""WR""]",Ted,Ted Ginn,00-0025396,#tedginn-NFL-FA-0,71,Glenville (OH),,,,,,Ginn,,1116853316861558784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626478844327,0,,,,695,7,WR,,,5214,4168,ted,tedginn,ginn,210,nfl,3aef6950-1c19-4454-a3d0-0afe9634ea9f,246804,Injured Reserve,,,,,180,8263,15
6950,true,28,,,1997-11-24,,Texas A&M,[],,P,4035239,22094,"[""P""]",Braden,Braden Mann,,#bradenmann-NFL-PHI-10,71,Cy-Fair (TX),,,,,1daef505-95e9-4f97-b93c-891dc765d1cc,Mann,,1113708716806402048,1013806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,1773339643661,10,0EF333510FD6,,,6950,5,P,,,14654,,braden,bradenmann,mann,9999999,nfl,85eaaf9f-59cf-4150-943c-c1abdaa78eb1,,Active,910639,PHI,,,198,32861,6
6951,true,25,,,1999-04-13,,Arizona State,[],,,4242873,21773,"[""RB""]",Eno,Eno Benjamin,,#enobenjamin-NFL-FA-26,69,Wylie East (TX),,,,,,Benjamin,,1116853317067079680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,1724113219604,26,2C50A70F36A4,,,6951,5,RB,,,14372,,eno,enobenjamin,benjamin,413,nfl,aebf7b65-da15-4499-b1af-6687fa50b2e4,,Active,974627,,,,207,32892,4
6952,true,29,,,1997-02-05,,Ohio State,[],,OL,3930040,21944,"[""OL""]",Jonah,Jonah Jackson,,#jonahjackson-NFL-CHI-73,75,Penncrest (PA),,,,,66862c57-2f91-455d-b7a2-f8a825a06133,Jackson,,1113708705733439488,1006517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,,1781623223484,73,2B7BA66986C8,,,6952,5,G,,,14668,,jonah,jonahjackson,jackson,9999999,nfl,cc1cc1ef-551b-444e-be5b-1eeb5c3a4177,,Active,884680,CHI,,,319,32745,6
6953,false,,,,,,Ole Miss,[],,,,21905,"[""LB""]",Qaadir,Qaadir Sheppard,,#qaadirsheppard-NFL-FA,"6'3""",,,,,NA,,Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6953,1,LB,,,,,qaadir,qaadirsheppard,sheppard,9999999,nfl,,,Inactive,,,,,252,,0
6954,true,23,,,1998-05-21,,Hawaii,[],,,4038220,21822,"[""QB""]",Cole,Cole McDonald,,#colemcdonald-NFL-FA-9,76,Sonora (CA),,,,,,McDonald,,1116853317268406272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1622144110561,9,,,,6954,5,QB,,,14493,,cole,colemcdonald,mcdonald,1790,nfl,2d907c0c-cf4e-4564-b9eb-560d84f16144,,Inactive,,,,,220,32894,2
